sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='71041887-92d1-4649-91f7-fb480d8d717d' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='5078c24b-17db-47f5-a4f7-e670ba027873' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='5d550fcf-c3b9-4327-877f-6db935d99cdd' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='39ec8d70-1852-4eeb-9b5e-50c0f797f02b' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='a23b0a79-2402-493c-a009-3a2439c6b7a6' tool_calls=[] invalid_tool_calls=[]",
0,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq160,sidx-[0]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='57696fe5-eb08-4c54-9224-c3051cf463a9' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='4d6566b3-bd70-4af8-bba1-285b1cc4e7eb' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='9dfe6716-e44e-4636-ac3e-d0452e8d8576' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,2,S1_3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The precise carriage, length of step, etc. in walking.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='b6b9148d-f364-4c1b-a095-48edae9ad164' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='59eb48bc-9774-4406-ba91-323764ce54a4' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,4,S2_1,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sun is rising above the horizon into a hazy sky.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='8e4b53f4-2e3a-433e-8de1-d362379a6219' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,5,S2_2,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sky clears and surrounds the sun with blueness.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='ee701a85-202e-4cc0-8162-5cf70a42805e' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,6,S2_3,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,"Clouds. A storm blows up, with flashes of lightning strikes.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='c2bb0739-1bb1-4ddd-9beb-abeade8d9ca5' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,7,S2_4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,A rainbow appears.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='0023c988-6f9b-416b-85ce-f14cec12dc2f' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,8,S3_1,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,The overall appearance of the shop from the opposite side of the road.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='22c2521f-e740-4ca1-b31c-11605ad11497' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,9,S3_2,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"A window display including colour, shape and details of the articles in it.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='6ff5f4b6-92c7-4651-8459-619be12f6b87' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='9af3396c-da11-4fb5-8848-0ab98ef8f6f4' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='44e83926-35ec-42d9-a3c5-d3166f12506a' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='ef376777-ec16-4fcc-9c61-b31807f1a99e' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='67a24310-fa28-4839-b8ee-86af04c06232' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='48f12229-9b81-4941-bd56-87b44fdba932' tool_calls=[] invalid_tool_calls=[]",
1,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq161,sidx-[1]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='a2b7be22-4849-43e3-a458-c073f262d82b' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='254a449f-3922-4dca-ab0e-fa1c2fdfd971' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='aaa53068-033d-4571-b4d6-77b16eaed6e8' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,2,S1_3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The precise carriage, length of step, etc. in walking.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='15371bec-f9a4-4c08-9d65-f8ae311cd557' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,3,S1_4,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,The different colours worn in some familiar clothes.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='bd23d99f-411c-48fb-b9ac-51a13e117c18' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,4,S2_1,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sun is rising above the horizon into a hazy sky.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='f1ec4e03-0622-489b-836f-c10961da52a2' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,5,S2_2,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,The sky clears and surrounds the sun with blueness.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='3508de6a-9623-443e-b742-05c3686f90fd' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,6,S2_3,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,"Clouds. A storm blows up, with flashes of lightning strikes.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='2eec619c-fc25-493a-b766-8741f5cd0fc5' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,7,S2_4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,A rainbow appears.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='ab426782-ba19-4da5-a9c4-3229314e14c2' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,8,S3_1,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,The overall appearance of the shop from the opposite side of the road.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='c0e40cb0-e923-4417-92d5-928d813dacf1' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,9,S3_2,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"A window display including colour, shape and details of the articles in it.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='f3a2b93a-1aee-4233-bd03-2c676fb9412c' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,10,S3_3,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,"You are near the entrance. The colour, shape and details of the door.","content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='61f2bc76-3379-49c3-a612-6bd3e8674c43' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,11,S3_4,Think of the front of a shop which you often go to. Consider the picture that comes before your mind's eye.,You enter the shop and go to the counter. The counter assistant serves you.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='5739a663-a1de-4d86-ab4f-d6b4de3b97e6' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,12,S4_1,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The contours of the landscape.,"content=""{'Vividness': 3}"" additional_kwargs={} response_metadata={} id='a52d2863-7b8f-4e4d-b624-00bbaee85be4' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,13,S4_2,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the trees.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='f79d1496-5161-4c06-9cc5-69e23e2d1149' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,14,S4_3,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",The colour and shape of the lake in the scene.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='309fff07-9784-45dc-9999-86cb0fdc0eff' tool_calls=[] invalid_tool_calls=[]",
2,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq162,sidx-[2]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,15,S4_4,"Finally, think of a country scene which involves trees, mountains and a lake. Consider the picture that comes before your mind's eye.",A strong wind blows on the trees and on the lake causing waves.,"content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='f537ed73-b2c4-44d7-9b84-9a511273db44' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,0,S1_1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"The exact contour of face, head, shoulders and body.","content=""{'Vividness': 4}"" additional_kwargs={} response_metadata={} id='17960c7c-a189-4eff-a853-383acbd2ac94' tool_calls=[] invalid_tool_calls=[]",
3,smollm2:360m-instruct-fp16,ollama,SingleTurn,-1,vviq16study,no,1,vviq16,imagery,item,20260507T07-08-06vviq16studySingleTurnvviq163,sidx-[3]-model-smollm2:360m-instruct-fp16-family-ollama-memory-SingleTurn-vviq16study,1,S1_2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye.,"Characteristic poses of head, attitudes of body, etc.","content=""{'Vividness': 5}"" additional_kwargs={} response_metadata={} id='528bb3be-8b3f-4a49-93d1-f434311cf1e2' tool_calls=[] invalid_tool_calls=[]",
